No,,0,1,2,3,long,lat,statue
1205,1204,문혜리점,강원도 철원군 갈말읍 두루미로 100-1,강원도,033-452-5592,127.320660967485,38.1852081566744,정좌표
1206,1205,칠금봉방점,충북 충주시 연수동 1245,충청북도,043-853-9288,127.924516188258,36.9848565171324,정좌표
1207,1206,청전점,충북 제천시 숭문로20길 26(의림동),충청북도,043-648-9222,128.211769249054,37.142348031188,정좌표
1208,1207,지현점,충북 충주시 사직산8길 22(지현동),충청북도,043-852-9991,127.927558697993,36.9695593781387,정좌표
1209,1208,제천A점,"충북 제천시 숭의로1길 2, 1층(화산동)",충청북도,043-642-6992,128.208384106732,37.1322038179905,정좌표
1210,1209,이류점,충북 충주시 대소원면 대소원1길 21,충청북도,043-851-9289,127.817086381232,36.9773652381794,정좌표
1211,1210,연수점,충북 충주시 금릉동 708-2,충청북도,043-845-9201,127.928964728386,36.9907109569392,정좌표
1212,1211,수안보점,충북 충주시 수안보면 장터1길 19,충청북도,043-848-7278,127.991192325868,36.8459917091841,정좌표
1213,1212,부강점,충북 충주시 교현동 1087,충청북도,043-843-5163,127.933537118958,36.9817547583699,정좌표
1214,1213,금가점,충북 충주시 금가면 강수로 335,충청북도,043-853-9191,127.925536810318,37.0429524737838,정좌표
1215,1214,광혜원점,충청북도 음성군 대소면 대청로 15 ,충청북도,043-535-9998,127.449625600917,36.9902550673625,정좌표
1216,1215,금천점,충청북도 청주시 상당구 수영로259번길 64 ,충청북도,043-257-5853,127.502867480849,36.6263977693355,정좌표
